stage,experiment_id,attempt,method,sequence_name,MOTA,MOTP,IDF1,IDP,IDR,FP,FN,IDS,num_frames,runtime_seconds,FPS,prediction_path
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf040,001,sahi_yolo26_botsort_slice640_overlap020_conf040,uav0000137_00458_v,-0.12077947134863987,0.2128373678489497,0.46500831753646177,0.3881676677646451,0.5797800501639977,8321,3204,93,233,68.51645358093083,3.400643025471001,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf040/uav0000137_00458_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf040,001,sahi_yolo26_botsort_slice640_overlap020_conf040,uav0000182_00000_v,0.03705363812938889,0.23281921259753752,0.32977577597180063,0.4784090909090909,0.2516061556850441,1629,4802,14,363,39.69723224683548,9.144214330683898,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf040/uav0000182_00000_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf040,001,sahi_yolo26_botsort_slice640_overlap020_conf040,uav0000268_05773_v,-0.025576782545150945,0.25876948292828866,0.23266091667260674,0.36674157303370786,0.17037269025994362,2338,7467,19,978,524.7505395293992,1.8637427240705244,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf040/uav0000268_05773_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf040,001,sahi_yolo26_botsort_slice640_overlap020_conf040,uav0000305_00000_v,0.08778258778258774,0.15685868251786983,0.20980392156862746,0.5679405520169851,0.12866762866762868,278,3494,21,184,24.20309366370202,7.6023339229542115,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf040/uav0000305_00000_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf040,001,sahi_yolo26_botsort_slice640_overlap020_conf040,uav0000339_00001_v,0.26378205128205123,0.20031017519357153,0.5066810151555914,0.5752392588067603,0.452724358974359,1610,2939,45,275,36.319000371033326,7.57179430024538,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf040/uav0000339_00001_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf050,001,sahi_yolo26_botsort_slice640_overlap020_conf050,uav0000086_00000_v,0.2547150815490973,0.25303009296662643,0.4586924703203773,0.5817263071052903,0.3786160144976173,2926,8128,50,464,46.22833117627306,10.037134981808526,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf050/uav0000086_00000_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf050,001,sahi_yolo26_botsort_slice640_overlap020_conf050,uav0000117_02622_v,0.11903986981285597,0.2675073712087259,0.41786129407206507,0.5161521895190236,0.35101708706265256,3411,7343,73,349,105.09767246694537,3.320720543166788,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf050/uav0000117_02622_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf050,001,sahi_yolo26_botsort_slice640_overlap020_conf050,uav0000137_00458_v,-0.04447231333204704,0.2082076985594276,0.46153846153846156,0.40442831215970965,0.5374300598109203,7076,3667,84,233,60.48920096157235,3.8519272249607086,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf050/uav0000137_00458_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf050,001,sahi_yolo26_botsort_slice640_overlap020_conf050,uav0000182_00000_v,0.10070222620648439,0.2139731899014417,0.31597765363128494,0.6264953478068233,0.21126550126998356,788,5224,7,363,37.39515249468968,9.707140519123381,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf050/uav0000182_00000_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf050,001,sahi_yolo26_botsort_slice640_overlap020_conf050,uav0000268_05773_v,-0.06639523958659566,0.23797035268406777,0.16857296384432333,0.31844547563805103,0.11462574381459442,2033,8164,18,978,541.7985043989611,1.8050991135254884,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf050/uav0000268_05773_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf050,001,sahi_yolo26_botsort_slice640_overlap020_conf050,uav0000305_00000_v,0.0757575757575758,0.15631693669969415,0.17380509000620734,0.6222222222222222,0.10101010101010101,173,3656,14,184,26.767361376871122,6.874043257733611,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf050/uav0000305_00000_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice640_overlap020_conf050,001,sahi_yolo26_botsort_slice640_overlap020_conf050,uav0000339_00001_v,0.23814102564102568,0.18288045914271492,0.4665519877675841,0.5778882575757576,0.39118589743589743,1349,3365,40,275,39.68274808692513,6.929963605282881,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice640_overlap020_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice640_overlap020_conf050/uav0000339_00001_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf040,001,sahi_yolo26_botsort_slice768_overlap015_conf040,uav0000086_00000_v,0.2790791328277066,0.25607504796106034,0.4817262520901346,0.5920344456404736,0.40606752131015506,3013,7693,35,464,23.722033414058387,19.559874649068647,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf040/uav0000086_00000_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf040,001,sahi_yolo26_botsort_slice768_overlap015_conf040,uav0000117_02622_v,-0.040032546786004986,0.2726409892399862,0.4029838375466225,0.4106418918918919,0.39560618388934093,6126,6576,80,349,94.271455424343,3.7020750176079322,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf040/uav0000117_02622_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf040,001,sahi_yolo26_botsort_slice768_overlap015_conf040,uav0000137_00458_v,-0.06260852787960647,0.21356897773545333,0.4997319034852547,0.414380081300813,0.6293652324908354,8159,2781,75,233,63.83639829917229,3.649955295222555,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf040/uav0000137_00458_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf040,001,sahi_yolo26_botsort_slice768_overlap015_conf040,uav0000182_00000_v,0.07858957119378451,0.22880001684591222,0.3206379183716294,0.5384073291050036,0.22829822202300912,1149,5004,14,363,17.55925399970147,20.67286002048672,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf040/uav0000182_00000_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf040,001,sahi_yolo26_botsort_slice768_overlap015_conf040,uav0000268_05773_v,0.03152729930055331,0.2552530813146212,0.22799295774647887,0.38341968911917096,0.16222987785781398,1866,7392,19,978,486.623335829383,2.0097679827317214,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf040/uav0000268_05773_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf040,001,sahi_yolo26_botsort_slice768_overlap015_conf040,uav0000305_00000_v,0.13588263588263583,0.14812372464147708,0.29357798165137616,0.6627218934911243,0.18855218855218855,298,3273,22,184,23.106118797993986,7.963258633292165,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf040/uav0000305_00000_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf040,001,sahi_yolo26_botsort_slice768_overlap015_conf040,uav0000339_00001_v,0.24038461538461542,0.20422171676194417,0.5369986168741355,0.5829579579579579,0.49775641025641026,1896,2808,36,275,34.30614515123307,8.016056563268977,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf040/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf040/uav0000339_00001_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf050,001,sahi_yolo26_botsort_slice768_overlap015_conf050,uav0000086_00000_v,0.2747835425196322,0.24945735043135273,0.46676775334849635,0.6265973086056769,0.3719041546412511,2359,8415,31,464,21.71469357406022,21.368019696777196,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf050/uav0000086_00000_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf050,001,sahi_yolo26_botsort_slice768_overlap015_conf050,uav0000117_02622_v,0.061432058584214855,0.26682662307659566,0.40686934323508933,0.47358184764991895,0.3566314076484947,4222,7257,56,349,87.14672640993376,4.004740216612633,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf050/uav0000117_02622_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf050,001,sahi_yolo26_botsort_slice768_overlap015_conf050,uav0000137_00458_v,0.008296353463245199,0.20801087519958747,0.4987300286767718,0.4334235260609513,0.5872081805903917,6947,3269,64,233,58.80259237095015,3.9624103394990358,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf050/uav0000137_00458_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf050,001,sahi_yolo26_botsort_slice768_overlap015_conf050,uav0000182_00000_v,0.10010458688181678,0.21146572556844467,0.29069767441860467,0.6554798112218144,0.18676228895861346,615,5401,7,363,17.27565070494893,21.01223312508929,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf050/uav0000182_00000_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf050,001,sahi_yolo26_botsort_slice768_overlap015_conf050,uav0000268_05773_v,-0.004906566447437033,0.23864272109161624,0.15730337078651685,0.3113994439295644,0.10523019104290636,1634,7976,16,978,478.9233533490333,2.04208041466553,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf050/uav0000268_05773_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf050,001,sahi_yolo26_botsort_slice768_overlap015_conf050,uav0000305_00000_v,0.11592111592111587,0.14551653975338466,0.23907403711833966,0.7022274325908558,0.14405964405964405,177,3482,17,184,22.525117248122115,8.168658922978073,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf050/uav0000305_00000_v/tracks.txt
strict_sahi_botsort,sahi_yolo26_botsort_slice768_overlap015_conf050,001,sahi_yolo26_botsort_slice768_overlap015_conf050,uav0000339_00001_v,0.2551282051282051,0.18899025447568013,0.5137529137529138,0.6142697881828316,0.44150641025641024,1431,3186,31,275,33.41854334293748,8.228964296198662,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/strict_sahi_botsort/sahi_yolo26_botsort_slice768_overlap015_conf050/attempts/001/benchmark/runs/sahi_yolo26_botsort_slice768_overlap015_conf050/uav0000339_00001_v/tracks.txt
upscaling_experiments,m2_yolo26_bytetrack_conf035,001,m2_yolo26_bytetrack_conf035,uav0000086_00000_v,0.24719779850996715,0.2452284400380503,0.40220215811495263,0.584934665641814,0.3064635210416807,2024,9117,75,464,9.241252710256958,50.209643058998026,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/m2_yolo26_bytetrack_conf035/attempts/001/benchmark/runs/m2_yolo26_bytetrack_conf035/uav0000086_00000_v/tracks.txt
upscaling_experiments,m2_yolo26_bytetrack_conf035,001,m2_yolo26_bytetrack_conf035,uav0000117_02622_v,0.14157851912123676,0.23320361503493253,0.26703200896749285,0.5690021231422505,0.17445077298616762,955,9477,118,349,7.032533638062887,49.6264956503119,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/m2_yolo26_bytetrack_conf035/attempts/001/benchmark/runs/m2_yolo26_bytetrack_conf035/uav0000117_02622_v/tracks.txt
upscaling_experiments,m2_yolo26_bytetrack_conf035,001,m2_yolo26_bytetrack_conf035,uav0000137_00458_v,0.2954852402083735,0.16871455508558764,0.46130339467215836,0.7407723490505654,0.3349411537719468,784,6463,56,233,4.976850164675852,46.81676005714662,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/m2_yolo26_bytetrack_conf035/attempts/001/benchmark/runs/m2_yolo26_bytetrack_conf035/uav0000137_00458_v/tracks.txt
upscaling_experiments,m2_yolo26_bytetrack_conf035,001,m2_yolo26_bytetrack_conf035,uav0000182_00000_v,0.04512176901240106,0.23642999046969093,0.2473737716028465,0.5069444444444444,0.1636037651277454,913,5446,32,363,6.799732499697711,53.38445299372255,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/m2_yolo26_bytetrack_conf035/attempts/001/benchmark/runs/m2_yolo26_bytetrack_conf035/uav0000182_00000_v/tracks.txt
upscaling_experiments,m2_yolo26_bytetrack_conf035,001,m2_yolo26_bytetrack_conf035,uav0000268_05773_v,0.042279987472596314,0.171701613108805,0.19834133566128329,0.605543710021322,0.11859275498486271,735,8438,1,978,20.44173816172406,47.843289658765265,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/m2_yolo26_bytetrack_conf035/attempts/001/benchmark/runs/m2_yolo26_bytetrack_conf035/uav0000268_05773_v/tracks.txt
upscaling_experiments,m2_yolo26_bytetrack_conf035,001,m2_yolo26_bytetrack_conf035,uav0000305_00000_v,0.06661856661856658,0.16801705592821878,0.12600178094390027,0.8473053892215568,0.06806156806156806,25,3849,7,184,3.723483546054922,49.41609053031813,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/m2_yolo26_bytetrack_conf035/attempts/001/benchmark/runs/m2_yolo26_bytetrack_conf035/uav0000305_00000_v/tracks.txt
upscaling_experiments,m2_yolo26_bytetrack_conf035,001,m2_yolo26_bytetrack_conf035,uav0000339_00001_v,0.22067307692307692,0.169838213227852,0.3404303510758777,0.5803088803088803,0.24086538461538462,585,4235,43,275,6.025801282085013,45.63708411984773,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/m2_yolo26_bytetrack_conf035/attempts/001/benchmark/runs/m2_yolo26_bytetrack_conf035/uav0000339_00001_v/tracks.txt
upscaling_experiments,rtdetr_upscale15_botsort,001,rtdetr_upscale15_botsort,uav0000086_00000_v,0.17021276595744683,0.23808242798720256,0.28885091398684687,0.6321396192203083,0.1871937713940533,909,11396,58,464,277.9941603439802,1.6690998092401033,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/rtdetr_upscale15_botsort/attempts/001/benchmark/runs/rtdetr_upscale15_botsort/uav0000086_00000_v/tracks.txt
upscaling_experiments,rtdetr_upscale15_botsort,001,rtdetr_upscale15_botsort,uav0000117_02622_v,0.09877949552481691,0.23341660957076346,0.30178713996192347,0.6153268219383922,0.1999186330349878,1375,9672,29,349,207.68828863589442,1.6804028878674235,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/rtdetr_upscale15_botsort/attempts/001/benchmark/runs/rtdetr_upscale15_botsort/uav0000117_02622_v/tracks.txt
upscaling_experiments,rtdetr_upscale15_botsort,001,rtdetr_upscale15_botsort,uav0000137_00458_v,0.27522670268184446,0.16168519307272916,0.4803191489361702,0.772785622593068,0.34844684545629945,897,6589,27,233,135.87854045518907,1.714766726367953,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/rtdetr_upscale15_botsort/attempts/001/benchmark/runs/rtdetr_upscale15_botsort/uav0000137_00458_v/tracks.txt
upscaling_experiments,rtdetr_upscale15_botsort,001,rtdetr_upscale15_botsort,uav0000182_00000_v,-0.013148065142686294,0.24832484027113055,0.293676955349116,0.4430379746835443,0.21963245181532945,1691,5066,24,363,217.27591786687844,1.6706867634654496,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/rtdetr_upscale15_botsort/attempts/001/benchmark/runs/rtdetr_upscale15_botsort/uav0000182_00000_v/tracks.txt
upscaling_experiments,rtdetr_upscale15_botsort,001,rtdetr_upscale15_botsort,uav0000268_05773_v,0.1777847374464976,0.24311683491068972,0.39583485036044563,0.6543090996629755,0.28374569370497965,1216,6641,19,978,567.7335131615982,1.7226391913235966,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/rtdetr_upscale15_botsort/attempts/001/benchmark/runs/rtdetr_upscale15_botsort/uav0000268_05773_v/tracks.txt
upscaling_experiments,rtdetr_upscale15_botsort,001,rtdetr_upscale15_botsort,uav0000305_00000_v,0.20394420394420398,0.1429042332812134,0.36696209692626813,0.8497816593886462,0.234006734006734,141,3154,15,184,108.11203534403467,1.7019381738071462,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/rtdetr_upscale15_botsort/attempts/001/benchmark/runs/rtdetr_upscale15_botsort/uav0000305_00000_v/tracks.txt
upscaling_experiments,rtdetr_upscale15_botsort,001,rtdetr_upscale15_botsort,uav0000339_00001_v,0.2189102564102564,0.21829335209071865,0.4797537751274406,0.5999518883810441,0.3996794871794872,1385,3468,21,275,157.5794413809199,1.745151509550266,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/rtdetr_upscale15_botsort/attempts/001/benchmark/runs/rtdetr_upscale15_botsort/uav0000339_00001_v/tracks.txt
upscaling_experiments,yolo26_upscale15_botsort,001,yolo26_upscale15_botsort,uav0000086_00000_v,0.26894422444459365,0.25999376162041204,0.48919684100730143,0.5496860611134365,0.44070071816900463,3936,6890,66,464,25.406050125980983,18.263366312321796,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_botsort/attempts/001/benchmark/runs/yolo26_upscale15_botsort/uav0000086_00000_v/tracks.txt
upscaling_experiments,yolo26_upscale15_botsort,001,yolo26_upscale15_botsort,uav0000117_02622_v,0.09479251423921886,0.24832983832635516,0.39002041730989495,0.5026312411757156,0.31863303498779494,3280,7779,66,349,16.81901662706514,20.75032136173703,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_botsort/attempts/001/benchmark/runs/yolo26_upscale15_botsort/uav0000117_02622_v/tracks.txt
upscaling_experiments,yolo26_upscale15_botsort,001,yolo26_upscale15_botsort,uav0000137_00458_v,0.2533281883079298,0.17843678316588663,0.5637590861889927,0.6104115133798066,0.523731429673934,3118,4590,32,233,12.087395458074752,19.27627840159303,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_botsort/attempts/001/benchmark/runs/yolo26_upscale15_botsort/uav0000137_00458_v/tracks.txt
upscaling_experiments,yolo26_upscale15_botsort,001,yolo26_upscale15_botsort,uav0000182_00000_v,0.05572986702525029,0.2515801286481767,0.38415008328219513,0.46478574459058125,0.3273569400866577,2158,4137,25,363,17.2395622486074,21.056219106104212,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_botsort/attempts/001/benchmark/runs/yolo26_upscale15_botsort/uav0000182_00000_v/tracks.txt
upscaling_experiments,yolo26_upscale15_botsort,001,yolo26_upscale15_botsort,uav0000268_05773_v,0.03465915022444932,0.14366480441248228,0.1775187906426822,0.46463306808134397,0.10971917736715732,962,8279,6,978,47.495141407009214,20.59157991801808,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_botsort/attempts/001/benchmark/runs/yolo26_upscale15_botsort/uav0000268_05773_v/tracks.txt
upscaling_experiments,yolo26_upscale15_botsort,001,yolo26_upscale15_botsort,uav0000305_00000_v,0.1354016354016354,0.14612070872598454,0.24338624338624337,0.6571428571428571,0.14935064935064934,179,3392,24,184,10.697573880985146,17.200161648526546,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_botsort/attempts/001/benchmark/runs/yolo26_upscale15_botsort/uav0000305_00000_v/tracks.txt
upscaling_experiments,yolo26_upscale15_botsort,001,yolo26_upscale15_botsort,uav0000339_00001_v,0.2503205128205128,0.17451850920518908,0.5141437308868502,0.6368371212121212,0.4310897435897436,1319,3335,24,275,16.28438458830351,16.88734373158459,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_botsort/attempts/001/benchmark/runs/yolo26_upscale15_botsort/uav0000339_00001_v/tracks.txt
upscaling_experiments,yolo26_upscale15_bytetrack,001,yolo26_upscale15_bytetrack,uav0000086_00000_v,0.26310490636955497,0.25389357384013356,0.49208955223880596,0.5540710864633224,0.44258003892878717,3953,6951,75,464,21.09924382364261,21.991309445889623,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_bytetrack/attempts/001/benchmark/runs/yolo26_upscale15_bytetrack/uav0000086_00000_v/tracks.txt
upscaling_experiments,yolo26_upscale15_bytetrack,001,yolo26_upscale15_bytetrack,uav0000117_02622_v,0.08584214808787627,0.2519357431866166,0.30920510708401977,0.42094196804037004,0.24434499593165174,2934,8090,211,349,13.2009042451391,26.437582874560313,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_bytetrack/attempts/001/benchmark/runs/yolo26_upscale15_bytetrack/uav0000117_02622_v/tracks.txt
upscaling_experiments,yolo26_upscale15_bytetrack,001,yolo26_upscale15_bytetrack,uav0000137_00458_v,0.250723519197376,0.1878563127577848,0.5055051813471503,0.5737564322469982,0.4517653868415975,2735,4939,93,233,9.628311582899187,24.19946612590213,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_bytetrack/attempts/001/benchmark/runs/yolo26_upscale15_bytetrack/uav0000137_00458_v/tracks.txt
upscaling_experiments,yolo26_upscale15_bytetrack,001,yolo26_upscale15_bytetrack,uav0000182_00000_v,0.05468399820708203,0.2662553830448923,0.3399216686401312,0.4353709752683154,0.2787987449574182,1931,4338,58,363,15.573622338008136,23.308642788523382,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_bytetrack/attempts/001/benchmark/runs/yolo26_upscale15_bytetrack/uav0000182_00000_v/tracks.txt
upscaling_experiments,yolo26_upscale15_bytetrack,001,yolo26_upscale15_bytetrack,uav0000268_05773_v,0.03257124960851865,0.15967728776572965,0.18614864864864866,0.48739495798319327,0.11504332393778056,972,8290,5,978,35.34856883477187,27.667315318235904,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_bytetrack/attempts/001/benchmark/runs/yolo26_upscale15_bytetrack/uav0000268_05773_v/tracks.txt
upscaling_experiments,yolo26_upscale15_bytetrack,001,yolo26_upscale15_bytetrack,uav0000305_00000_v,0.10028860028860032,0.17557856547197828,0.1999581677473332,0.7672552166934189,0.11495911495911496,97,3632,12,184,8.00314886868,22.99095056448051,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_bytetrack/attempts/001/benchmark/runs/yolo26_upscale15_bytetrack/uav0000305_00000_v/tracks.txt
upscaling_experiments,yolo26_upscale15_bytetrack,001,yolo26_upscale15_bytetrack,uav0000339_00001_v,0.23076923076923073,0.1922591868598482,0.40917142294823855,0.530086690464049,0.3331730769230769,1211,3529,60,275,13.107285702601075,20.980697776766064,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale15_bytetrack/attempts/001/benchmark/runs/yolo26_upscale15_bytetrack/uav0000339_00001_v/tracks.txt
upscaling_experiments,yolo26_upscale20_botsort,001,yolo26_upscale20_botsort,uav0000086_00000_v,0.21108799248271692,0.26862140891057223,0.5168165168165169,0.5128544048641861,0.5208403248540171,5955,5723,76,464,34.49478515420924,13.451308594202978,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_botsort/attempts/001/benchmark/runs/yolo26_upscale20_botsort/uav0000086_00000_v/tracks.txt
