stage,experiment_id,attempt,method,sequence_name,MOTA,IDF1,FP,FN,IDS,FPS,unique_predicted_ids,short_tracks_leq_3,average_predicted_track_length,median_predicted_bbox_area,median_gt_bbox_area,car_recall_proxy,car_gt_boxes,car_matched_predicted_boxes,prediction_path
upscaling_experiments,yolo26_upscale20_botsort,001,yolo26_upscale20_botsort,uav0000117_02622_v,0.028315703824247307,0.43729464476210794,5356,6501,85,14.709269235158953,350,118,31.84285714285714,3618.0924999999997,4134.0,0.6492971400872516,4126,2679,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_botsort/attempts/001/benchmark/runs/yolo26_upscale20_botsort/uav0000117_02622_v/tracks.txt
upscaling_experiments,yolo26_upscale20_botsort,001,yolo26_upscale20_botsort,uav0000137_00458_v,0.1286899479066178,0.5785918420368927,5675,3313,44,13.546205362964432,274,72,46.45255474452555,5450.8015,7828.0,0.7525098874353514,6574,4947,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_botsort/attempts/001/benchmark/runs/yolo26_upscale20_botsort/uav0000137_00458_v/tracks.txt
upscaling_experiments,yolo26_upscale20_botsort,001,yolo26_upscale20_botsort,uav0000182_00000_v,-0.0569251456745854,0.4397843904600162,3601,3444,29,13.605234424004136,218,82,31.422018348623855,987.7388000000001,1080.0,0.5176128590971272,5848,3027,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_botsort/attempts/001/benchmark/runs/yolo26_upscale20_botsort/uav0000182_00000_v/tracks.txt
upscaling_experiments,yolo26_upscale20_botsort,001,yolo26_upscale20_botsort,uav0000268_05773_v,0.04321954274976514,0.16121161127471603,941,8214,10,15.187252850095529,30,8,76.86666666666666,14020.86795,2052.0,0.15711325966850828,8688,1365,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_botsort/attempts/001/benchmark/runs/yolo26_upscale20_botsort/uav0000268_05773_v/tracks.txt
upscaling_experiments,yolo26_upscale20_botsort,001,yolo26_upscale20_botsort,uav0000305_00000_v,0.1515151515151515,0.2938852304797742,251,3252,25,12.838980141469671,77,25,15.025974025974026,9006.018,6554.0,0.2504145936981758,3618,906,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_botsort/attempts/001/benchmark/runs/yolo26_upscale20_botsort/uav0000305_00000_v/tracks.txt
upscaling_experiments,yolo26_upscale20_botsort,001,yolo26_upscale20_botsort,uav0000339_00001_v,0.2503205128205128,0.554366292898403,1972,2680,26,12.131216864435107,100,25,55.32,2387.87205,2346.0,0.6649814627569935,2967,1973,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_botsort/attempts/001/benchmark/runs/yolo26_upscale20_botsort/uav0000339_00001_v/tracks.txt
upscaling_experiments,yolo26_upscale20_bytetrack,001,yolo26_upscale20_bytetrack,uav0000086_00000_v,0.2048459628162964,0.5041859844568226,5974,5791,82,12.604991981433365,173,42,87.17919075144509,2055.2646,1690.0,,0,0,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_bytetrack/attempts/001/benchmark/runs/yolo26_upscale20_bytetrack/uav0000086_00000_v/tracks.txt
upscaling_experiments,yolo26_upscale20_bytetrack,001,yolo26_upscale20_bytetrack,uav0000117_02622_v,0.03075671277461356,0.3301827909050379,4747,6897,268,15.013053318688334,616,205,16.461038961038962,3734.4114499999996,4134.0,0.6337857489093554,4126,2615,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_bytetrack/attempts/001/benchmark/runs/yolo26_upscale20_bytetrack/uav0000117_02622_v/tracks.txt
upscaling_experiments,yolo26_upscale20_bytetrack,001,yolo26_upscale20_bytetrack,uav0000137_00458_v,0.13978390893305037,0.5051147988179132,5017,3754,146,15.144573071560457,385,107,30.205194805194804,5795.969,7828.0,0.7213264374809857,6574,4742,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_bytetrack/attempts/001/benchmark/runs/yolo26_upscale20_bytetrack/uav0000137_00458_v/tracks.txt
upscaling_experiments,yolo26_upscale20_bytetrack,001,yolo26_upscale20_bytetrack,uav0000182_00000_v,-0.057074555505752356,0.3670285976448998,3347,3655,73,13.087432495461856,262,97,24.370229007633586,1008.889,1080.0,0.48683310533515733,5848,2847,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_bytetrack/attempts/001/benchmark/runs/yolo26_upscale20_bytetrack/uav0000182_00000_v/tracks.txt
upscaling_experiments,yolo26_upscale20_bytetrack,001,yolo26_upscale20_bytetrack,uav0000268_05773_v,0.0406096669798518,0.1691492047462762,951,8226,13,18.908452617202364,30,8,76.8,14250.289999999999,2052.0,0.15573204419889503,8688,1353,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_bytetrack/attempts/001/benchmark/runs/yolo26_upscale20_bytetrack/uav0000268_05773_v/tracks.txt
upscaling_experiments,yolo26_upscale20_bytetrack,001,yolo26_upscale20_bytetrack,uav0000305_00000_v,0.12409812409812415,0.26053946053946053,160,3471,11,14.731128814507336,31,9,27.322580645161292,8784.6016,6554.0,0.18988391376451078,3618,687,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_bytetrack/attempts/001/benchmark/runs/yolo26_upscale20_bytetrack/uav0000305_00000_v/tracks.txt
upscaling_experiments,yolo26_upscale20_bytetrack,001,yolo26_upscale20_bytetrack,uav0000339_00001_v,0.2288461538461538,0.43374558303886923,1784,2944,84,14.66885274966193,177,57,28.70056497175141,2550.7054499999995,2346.0,0.6309403437815976,2967,1872,/Users/katharsis/Developer/cv/mot/outputs/next_experiments/default/stages/upscaling_experiments/yolo26_upscale20_bytetrack/attempts/001/benchmark/runs/yolo26_upscale20_bytetrack/uav0000339_00001_v/tracks.txt
